-422.829,1583.74,1312.11,-296.53,1935.33,1372.2,-367.008,2070.72,1050.38,-624.797,2027.82,1030.13,-600.519,1962.96,1044.45,-700.436,1971.95,1058.46,-656.152,1947.15,1050.53
-409.786,1580.09,1313.7,-283.622,1932.73,1372.43,-357.712,2067.18,1050.9,-615.543,2024.01,1032.5,-591.166,1959.25,1046.95,-691.067,1968.24,1061.32,-646.808,1943.43,1053.33
-396.723,1576.45,1315.29,-270.808,1930.13,1372.63,-348.451,2063.64,1051.42,-606.304,2020.18,1034.83,-581.834,1955.5,1049.43,-681.7,1964.51,1064.2,-637.468,1939.7,1056.12
-383.66,1572.82,1316.89,-258.119,1927.52,1372.8,-339.236,2060.1,1051.97,-597.091,2016.32,1037.13,-572.535,1951.74,1051.89,-672.35,1960.75,1067.07,-628.146,1935.94,1058.91
-370.617,1569.19,1318.51,-245.583,1924.9,1372.98,-330.081,2056.57,1052.55,-587.92,2012.43,1039.37,-563.28,1947.96,1054.33,-663.033,1956.97,1069.92,-618.856,1932.15,1061.67
-357.609,1565.55,1320.16,-233.229,1922.26,1373.17,-320.999,2053.05,1053.17,-578.803,2008.52,1041.58,-554.082,1944.15,1056.74,-653.765,1953.16,1072.75,-609.613,1928.34,1064.41
-344.653,1561.9,1321.86,-221.082,1919.6,1373.39,-312.004,2049.53,1053.84,-569.755,2004.59,1043.74,-544.955,1940.32,1059.12,-644.563,1949.33,1075.54,-600.432,1924.5,1067.12
-331.76,1558.21,1323.62,-209.166,1916.92,1373.65,-303.11,2046.02,1054.58,-560.792,2000.63,1045.87,-535.911,1936.47,1061.47,-635.443,1945.46,1078.29,-591.328,1920.63,1069.79
-318.942,1554.5,1325.44,-197.502,1914.2,1373.97,-294.332,2042.52,1055.39,-551.928,1996.64,1047.95,-526.963,1932.6,1063.79,-626.422,1941.55,1080.98,-582.316,1916.73,1072.42
-306.209,1550.74,1327.33,-186.108,1911.45,1374.36,-285.682,2039.04,1056.28,-543.178,1992.64,1049.99,-518.124,1928.71,1066.08,-617.517,1937.61,1083.61,-573.412,1912.8,1075
-293.567,1546.93,1329.3,-175,1908.66,1374.83,-277.174,2035.58,1057.26,-534.558,1988.61,1052.01,-509.407,1924.81,1068.34,-608.742,1933.63,1086.16,-564.628,1908.85,1077.52
-281.022,1543.06,1331.35,-164.192,1905.83,1375.39,-268.821,2032.14,1058.33,-526.08,1984.57,1053.99,-500.823,1920.88,1070.57,-600.114,1929.61,1088.65,-555.98,1904.86,1079.99
-268.578,1539.13,1333.48,-153.693,1902.95,1376.04,-260.634,2028.73,1059.5,-517.76,1980.51,1055.95,-492.385,1916.95,1072.78,-591.645,1925.55,1091.06,-547.48,1900.85,1082.4
-256.238,1535.12,1335.7,-143.511,1900.03,1376.79,-252.625,2025.35,1060.78,-509.608,1976.43,1057.89,-484.103,1912.99,1074.96,-583.348,1921.45,1093.39,-539.139,1896.81,1084.76
-244.003,1531.04,1338,-133.651,1897.06,1377.65,-244.804,2022.01,1062.16,-501.638,1972.34,1059.81,-475.987,1909.03,1077.12,-575.234,1917.31,1095.65,-530.968,1892.75,1087.07
-231.876,1526.88,1340.37,-124.116,1894.05,1378.61,-237.178,2018.7,1063.64,-493.86,1968.24,1061.72,-468.046,1905.07,1079.26,-567.313,1913.13,1097.84,-522.977,1888.67,1089.32
-219.856,1522.63,1342.81,-114.907,1890.99,1379.67,-229.756,2015.44,1065.22,-486.281,1964.13,1063.63,-460.288,1901.09,1081.39,-559.593,1908.92,1099.97,-515.175,1884.56,1091.54
-207.946,1518.31,1345.32,-106.02,1887.88,1380.84,-222.542,2012.22,1066.91,-478.91,1960.01,1065.53,-452.719,1897.12,1083.5,-552.08,1904.67,1102.04,-507.568,1880.44,1093.71
-196.149,1513.91,1347.87,-97.4518,1884.73,1382.1,-215.542,2009.04,1068.7,-471.751,1955.89,1067.44,-445.345,1893.15,1085.62,-544.78,1900.4,1104.05,-500.161,1876.32,1095.85
-184.467,1509.42,1350.47,-89.1967,1881.53,1383.45,-208.757,2005.9,1070.57,-464.809,1951.77,1069.36,-438.171,1889.19,1087.73,-537.695,1896.12,1106.02,-492.959,1872.19,1097.97
-172.906,1504.87,1353.1,-81.2466,1878.29,1384.89,-202.188,2002.81,1072.54,-458.085,1947.66,1071.28,-431.199,1885.24,1089.84,-530.826,1891.82,1107.96,-485.965,1868.06,1100.07
-161.472,1500.25,1355.73,-73.5924,1875,1386.41,-195.835,1999.77,1074.58,-451.579,1943.55,1073.22,-424.43,1881.31,1091.97,-524.174,1887.52,1109.87,-479.179,1863.93,1102.16
-150.173,1495.57,1358.37,-66.2236,1871.68,1388,-189.694,1996.76,1076.7,-445.287,1939.46,1075.18,-417.865,1877.4,1094.1,-517.735,1883.22,1111.77,-472.601,1859.83,1104.25
-139.02,1490.84,1361,-59.1285,1868.31,1389.65,-183.763,1993.8,1078.88,-439.208,1935.4,1077.16,-411.503,1873.51,1096.26,-511.507,1878.94,1113.67,-466.231,1855.74,1106.34
-128.023,1486.07,1363.59,-52.2946,1864.91,1391.35,-178.034,1990.87,1081.12,-433.334,1931.35,1079.16,-405.342,1869.66,1098.43,-505.484,1874.68,1115.57,-460.065,1851.68,1108.45
-117.195,1481.27,1366.14,-45.7087,1861.46,1393.09,-172.501,1987.98,1083.41,-427.658,1927.34,1081.19,-399.377,1865.84,1100.63,-499.662,1870.46,1117.49,-454.1,1847.66,1110.57
-106.549,1476.44,1368.64,-39.3571,1857.98,1394.87,-167.157,1985.12,1085.73,-422.173,1923.37,1083.24,-393.606,1862.05,1102.86,-494.033,1866.29,1119.43,-448.331,1843.68,1112.73
-96.0987,1471.61,1371.06,-33.226,1854.47,1396.67,-161.992,1982.28,1088.09,-416.869,1919.43,1085.33,-388.022,1858.31,1105.12,-488.59,1862.17,1121.41,-442.753,1839.75,1114.91
-85.8578,1466.77,1373.4,-27.3014,1850.91,1398.48,-156.996,1979.46,1090.46,-411.735,1915.55,1087.45,-382.62,1854.62,1107.41,-483.325,1858.11,1123.43,-437.36,1835.88,1117.14
-75.8389,1461.93,1375.64,-21.5694,1847.32,1400.3,-152.161,1976.66,1092.85,-406.762,1911.72,1089.6,-377.393,1850.97,1109.74,-478.23,1854.13,1125.49,-432.147,1832.06,1119.41
-66.0536,1457.11,1377.77,-16.0167,1843.69,1402.11,-147.475,1973.86,1095.25,-401.94,1907.94,1091.79,-372.335,1847.37,1112.1,-473.297,1850.23,1127.6,-427.105,1828.32,1121.72
-56.512,1452.31,1379.79,-10.6303,1840.03,1403.9,-142.928,1971.07,1097.64,-397.257,1904.23,1094.02,-367.439,1843.83,1114.49,-468.517,1846.42,1129.77,-422.228,1824.64,1124.08
-47.2221,1447.54,1381.69,-5.39785,1836.33,1405.67,-138.511,1968.28,1100.02,-392.704,1900.58,1096.27,-362.698,1840.33,1116.92,-463.882,1842.69,1132,-417.51,1821.03,1126.49
-38.1896,1442.79,1383.46,-0.308062,1832.58,1407.41,-134.214,1965.47,1102.38,-388.273,1896.99,1098.57,-358.104,1836.89,1119.38,-459.385,1839.07,1134.29,-412.943,1817.49,1128.95
-29.4175,1438.06,1385.08,4.64957,1828.79,1409.1,-130.029,1962.66,1104.72,-383.955,1893.46,1100.89,-353.652,1833.5,1121.87,-455.018,1835.53,1136.64,-408.521,1814.03,1131.46
-20.9062,1433.37,1386.57,9.48446,1824.96,1410.75,-125.947,1959.83,1107.02,-379.743,1890,1103.25,-349.334,1830.15,1124.38,-450.774,1832.1,1139.05,-404.236,1810.64,1134.02
-12.6533,1428.7,1387.91,14.205,1821.08,1412.34,-121.962,1956.97,1109.28,-375.63,1886.6,1105.63,-345.144,1826.85,1126.92,-446.647,1828.75,1141.52,-400.082,1807.32,1136.62
-4.65366,1424.06,1389.11,18.8184,1817.14,1413.86,-118.068,1954.08,1111.5,-371.611,1883.25,1108.03,-341.076,1823.6,1129.48,-442.631,1825.49,1144.04,-396.054,1804.06,1139.25
3.10022,1419.43,1390.16,23.3308,1813.16,1415.32,-114.258,1951.16,1113.67,-367.682,1879.95,1110.46,-337.125,1820.37,1132.05,-438.72,1822.32,1146.62,-392.145,1800.85,1141.92
10.6181,1414.8,1391.06,27.7475,1809.11,1416.69,-110.529,1948.19,1115.78,-363.841,1876.7,1112.9,-333.287,1817.17,1134.63,-434.911,1819.22,1149.24,-388.35,1797.7,1144.62
17.9118,1410.18,1391.81,32.0727,1805,1417.99,-106.877,1945.18,1117.84,-360.085,1873.48,1115.35,-329.555,1814,1137.21,-431.199,1816.18,1151.9,-384.664,1794.6,1147.35
24.9943,1405.55,1392.42,36.3098,1800.81,1419.19,-103.3,1942.12,1119.83,-356.413,1870.29,1117.81,-325.927,1810.83,1139.79,-427.579,1813.2,1154.59,-381.083,1791.52,1150.08
31.8798,1400.91,1392.89,40.4613,1796.56,1420.3,-99.7966,1939,1121.75,-352.824,1867.11,1120.26,-322.399,1807.67,1142.35,-424.05,1810.25,1157.31,-377.602,1788.46,1152.82
38.5832,1396.23,1393.23,44.5293,1792.22,1421.31,-96.3648,1935.81,1123.6,-349.319,1863.94,1122.71,-318.967,1804.5,1144.9,-420.609,1807.33,1160.05,-374.217,1785.41,1155.56
45.1193,1391.51,1393.43,48.5152,1787.8,1422.23,-93.0041,1932.55,1125.38,-345.899,1860.77,1125.14,-315.629,1801.31,1147.43,-417.252,1804.42,1162.8,-370.925,1782.36,1158.29
51.5029,1386.74,1393.51,52.4201,1783.28,1423.03,-89.7142,1929.22,1127.08,-342.563,1857.57,1127.55,-312.381,1798.09,1149.92,-413.979,1801.5,1165.55,-367.722,1779.29,1161
57.7483,1381.91,1393.47,56.2446,1778.67,1423.73,-86.4951,1925.79,1128.7,-339.314,1854.34,1129.94,-309.22,1794.82,1152.38,-410.786,1798.55,1168.3,-364.606,1776.18,1163.69
63.8685,1377,1393.32,59.9891,1773.95,1424.33,-83.3467,1922.28,1130.25,-336.15,1851.07,1132.29,-306.145,1791.5,1154.79,-407.673,1795.57,1171.02,-361.572,1773.03,1166.34
69.8758,1372.01,1393.06,63.6539,1769.11,1424.81,-80.269,1918.67,1131.71,-333.075,1847.73,1134.61,-303.152,1788.12,1157.14,-404.639,1792.52,1173.73,-358.62,1769.82,1168.94
75.7809,1366.93,1392.72,67.2392,1764.16,1425.18,-77.2618,1914.95,1133.09,-330.086,1844.32,1136.88,-300.239,1784.65,1159.44,-401.68,1789.41,1176.39,-355.745,1766.52,1171.49
81.5929,1361.73,1392.28,70.7449,1759.08,1425.45,-74.3247,1911.11,1134.4,-327.185,1840.83,1139.1,-297.403,1781.09,1161.67,-398.796,1786.2,1179.02,-352.946,1763.14,1173.98
87.3196,1356.43,1391.77,74.1713,1753.87,1425.61,-71.457,1907.15,1135.62,-324.37,1837.23,1141.27,-294.642,1777.43,1163.84,-395.986,1782.88,1181.59,-350.219,1759.66,1176.41
92.9668,1351,1391.2,77.5183,1748.53,1425.66,-68.6574,1903.07,1136.76,-321.64,1833.53,1143.38,-291.953,1773.65,1165.93,-393.246,1779.45,1184.11,-347.561,1756.05,1178.77
98.5389,1345.45,1390.57,80.7861,1743.04,1425.62,-65.9246,1898.84,1137.82,-318.992,1829.69,1145.43,-289.333,1769.75,1167.95,-390.575,1775.88,1186.56,-344.971,1752.32,1181.05
104.039,1339.76,1389.9,83.975,1737.4,1425.48,-63.2565,1894.47,1138.81,-316.424,1825.73,1147.41,-286.778,1765.71,1169.89,-387.97,1772.16,1188.93,-342.444,1748.45,1183.25
109.467,1333.93,1389.19,87.0854,1731.61,1425.25,-60.6506,1889.95,1139.72,-313.931,1821.61,1149.32,-284.285,1761.53,1171.75,-385.43,1768.29,1191.23,-339.978,1744.42,1185.37
114.825,1327.96,1388.47,90.1176,1725.67,1424.93,-58.104,1885.28,1140.56,-311.51,1817.35,1151.16,-281.852,1757.19,1173.54,-382.95,1764.26,1193.45,-337.57,1740.24,1187.41
120.111,1321.84,1387.73,93.0723,1719.58,1424.54,-55.6135,1880.44,1141.33,-309.154,1812.92,1152.93,-279.473,1752.7,1175.24,-380.528,1760.05,1195.58,-335.215,1735.9,1189.37
125.322,1315.58,1386.99,95.9503,1713.33,1424.08,-53.1756,1875.45,1142.04,-306.858,1808.32,1154.61,-277.146,1748.04,1176.87,-378.16,1755.66,1197.63,-332.911,1731.39,1191.24
130.456,1309.17,1386.27,98.7527,1706.92,1423.57,-50.7864,1870.28,1142.7,-304.615,1803.54,1156.23,-274.867,1743.22,1178.43,-375.843,1751.09,1199.58,-330.654,1726.7,1193.03
135.51,1302.62,1385.57,101.481,1700.36,1423.01,-48.4421,1864.95,1143.3,-302.419,1798.59,1157.77,-272.633,1738.23,1179.91,-373.574,1746.34,1201.45,-328.44,1721.84,1194.74
140.478,1295.93,1384.91,104.136,1693.66,1422.41,-46.1388,1859.45,1143.86,-300.264,1793.46,1159.24,-270.439,1733.07,1181.33,-371.349,1741.41,1203.23,-326.266,1716.8,1196.38
145.357,1289.11,1384.3,106.72,1686.81,1421.8,-43.8727,1853.78,1144.39,-298.144,1788.16,1160.63,-268.283,1727.74,1182.69,-369.164,1736.29,1204.92,-324.128,1711.59,1197.95
150.141,1282.16,1383.75,109.235,1679.82,1421.17,-41.6402,1847.96,1144.88,-296.051,1782.67,1161.96,-266.16,1722.25,1184,-367.016,1731,1206.54,-322.023,1706.21,1199.45
154.825,1275.09,1383.27,111.684,1672.7,1420.54,-39.4384,1841.97,1145.36,-293.982,1777.02,1163.23,-264.069,1716.6,1185.26,-364.903,1725.53,1208.08,-319.948,1700.67,1200.89
159.403,1267.92,1382.87,114.068,1665.47,1419.93,-37.2644,1835.84,1145.82,-291.93,1771.2,1164.45,-262.007,1710.79,1186.48,-362.82,1719.9,1209.55,-317.899,1694.96,1202.29
163.87,1260.65,1382.56,116.392,1658.14,1419.35,-35.1163,1829.57,1146.28,-289.893,1765.22,1165.61,-259.971,1704.84,1187.67,-360.767,1714.11,1210.95,-315.875,1689.11,1203.64
168.219,1253.3,1382.36,118.658,1650.71,1418.82,-32.9926,1823.17,1146.75,-287.868,1759.1,1166.74,-257.959,1698.75,1188.83,-358.741,1708.17,1212.31,-313.873,1683.1,1204.95
172.444,1245.89,1382.26,120.87,1643.22,1418.34,-30.8928,1816.65,1147.24,-285.852,1752.83,1167.84,-255.971,1692.53,1189.98,-356.741,1702.08,1213.62,-311.892,1676.97,1206.23
176.54,1238.43,1382.27,123.032,1635.66,1417.92,-28.8169,1810.03,1147.76,-283.846,1746.44,1168.91,-254.005,1686.19,1191.11,-354.766,1695.87,1214.89,-309.931,1670.71,1207.5
