1679714214.670063,[ 32 117 336 271  62  28  24  33]
1679714214.691017,[ 28 113 327 260  61  26  24  32]
1679714214.705958,[ 30 110 322 265  58  26  23  32]
1679714214.736714,[ 29  96 310 352  69  30  27  33]
1679714214.751006,[ 30  93 291 337  66  31  26  31]
1679714214.76592,[ 28  82 297 360  69  31  28  32]
1679714214.788483,[ 31  81 297 352  67  32  31  34]
1679714214.812614,[ 30  72 287 347  69  32  31  33]
1679714214.827509,[ 29  72 254 319  59  29  30  32]
1679714214.848753,[ 28  68 246 313  56  30  30  32]
1679714214.871007,[ 30  69 243 286  53  30  31  32]
1679714214.885889,[ 27  71 241 315  63  30  29  31]
1679714214.910037,[ 31 102 269 317  68  32  32  31]
1679714214.932566,[ 32 105 327 264  65  30  31  29]
1679714214.947399,[ 31 100 314 257  66  33  33  29]
1679714214.968738,[ 28 101 309 280  70  32  31  26]
1679714215.006552,[ 31 124 322 273  74  34  31  27]
1679714215.014927,[ 28 116 356 294  84  36  33  32]
1679714215.029889,[ 29 115 287 281  81  34  35  34]
1679714215.051019,[ 30 120 306 285  83  32  34  34]
1679714215.066036,[ 32 128 313 296  81  32  34  35]
1679714215.096952,[ 31 109 311 292  78  29  34  33]
1679714215.134841,[ 31  96 292 260  59  25  30  29]
1679714215.136539,[ 26 105 323 262  56  27  27  25]
1679714215.148437,[ 26 111 336 266  51  27  25  25]
1679714215.170948,[ 27 108 324 226  49  29  26  25]
1679714215.19492,[ 27 104 326 207  37  28  29  29]
1679714215.208444,[ 27 109 300 221  43  27  28  28]
1679714215.238935,[ 32 105 261 240  46  26  27  30]
1679714215.247417,[ 34  97 230 294  49  24  28  30]
1679714215.276863,[ 32  88 255 324  60  28  31  30]
1679714215.291694,[ 37 109 341 363  65  29  29  28]
1679714215.306226,[ 38 121 338 361  62  29  29  28]
1679714215.33001,[ 35 114 340 343  59  29  30  27]
1679714215.374625,[ 33 113 334 285  58  30  28  29]
1679714215.381656,[ 36 118 429 259  48  24  26  30]
1679714215.388942,[ 29 104 433 252  47  36  31  30]
1679714215.419173,[ 37  89 435 245  50  54  81  52]
1679714215.449946,[ 42  87 444 260  52  69 105  61]
1679714215.456638,[ 43 114 487 316  63  80 115  62]
1679714215.480162,[ 43 110 437 332  66  84 119  64]
1679714215.485911,[ 44 107 368 292  61  81 121  64]
1679714215.508462,[ 37 102 400 325  61  71  96  49]
1679714215.532456,[ 34 105 484 324  65  56  72  41]
1679714215.55348,[ 38  84 450 350  71  42  55  38]
1679714215.56841,[ 34  82 412 372  69  36  47  35]
1679714215.590961,[ 37  96 447 386  79  36  43  34]
1679714215.621652,[ 35 108 466 402  86  49  61  40]
1679714215.636135,[ 36 103 401 407  83  55  63  39]
1679714215.660614,[ 37 104 402 370  72  54  65  40]
1679714215.674973,[ 37 110 467 340  74  53  64  41]
1679714215.68847,[ 37 108 483 341  72  52  65  42]
1679714215.712437,[ 38  99 425 291  61  39  45  35]
1679714215.73347,[ 36  98 391 294  60  31  36  30]
1679714215.765637,[ 32  96 434 268  60  30  35  29]
1679714215.77132,[ 34  94 381 272  58  33  36  31]
1679714215.809863,[ 32  90 318 293  53  29  32  30]
1679714215.815965,[ 34  97 324 287  52  30  35  33]
1679714215.832938,[ 33  96 360 274  49  35  35  34]
1679714215.854415,[ 35  96 363 341  52  39  37  36]
1679714215.869234,[ 34  97 399 353  52  39  36  34]
1679714215.890975,[ 32  91 380 344  47  39  35  34]
1679714215.921664,[ 32  81 435 405  56  39  33  32]
1679714215.936121,[ 33  85 415 400  56  43  34  33]
1679714215.950949,[ 28  87 370 344  52  40  30  28]
1679714215.973442,[ 25  79 300 359  49  40  29  26]
1679714215.989932,[ 29  85 377 340  50  40  32  26]
1679714216.010965,[ 25  94 402 282  47  39  30  25]
1679714216.057347,[ 26  94 407 300  49  30  28  22]
1679714216.058887,[ 29  86 395 291  45  27  29  26]
1679714216.072633,[ 28  83 468 256  45  25  30  27]
1679714216.093925,[ 27  90 426 356  58  26  29  28]
1679714216.124239,[ 28  92 433 361  54  26  30  29]
1679714216.130963,[ 25  88 446 359  55  25  30  32]
1679714216.153502,[ 25  87 458 380  61  27  31  30]
1679714216.176213,[ 27  88 424 386  62  30  27  29]
1679714216.191219,[ 27  77 443 321  48  28  28  29]
1679714216.213539,[ 28  59 373 319  49  29  28  27]
1679714216.244273,[ 28  63 410 316  51  29  27  24]
1679714216.25105,[ 26  68 413 319  52  29  24  23]
1679714216.273778,[ 24  71 445 329  63  26  25  24]
1679714216.296252,[ 27  74 452 326  69  28  25  26]
1679714216.320759,[ 25  76 442 328  67  25  22  28]
1679714216.333489,[ 25  75 379 343  69  24  21  28]
1679714216.356127,[ 26  71 366 316  64  34  23  29]
1679714216.37259,[ 28  70 271 289  53  41  30  30]
1679714216.393443,[ 52  57 327 250  44  40  33  31]
1679714216.408934,[ 92  65 333 257  46  45  38  51]
1679714216.43868,[ 96  64 357 242  52  48  39  52]
1679714216.453664,[ 97  76 384 292  54  42  39  52]
1679714216.485885,[ 98  89 531 315  57  38  36  53]
1679714216.49124,[ 89  92 472 325  65  38  32  52]
1679714216.521713,[ 52  92 500 328  66  34  30  35]
1679714216.52855,[ 44  89 488 320  59  29  30  35]
1679714216.558461,[ 42  90 500 280  56  28  30  35]
1679714216.574922,[ 39  83 425 269  55  27  28  33]
1679714216.596095,[ 33  84 449 284  52  28  30  32]
1679714216.611002,[ 26  78 412 269  48  25  27  27]
1679714216.633489,[ 22  82 409 287  46  26  28  28]
1679714216.664566,[ 22  69 367 307  48  28  27  26]
1679714216.679174,[ 23  74 347 311  48  26  27  27]
1679714216.693814,[ 22  82 322 313  47  25  26  24]
1679714216.716054,[ 24  80 335 300  49  25  28  26]
