1679714438.690138,[[-0.720197  0.433854  1.46986 ]]
1679714438.693651,[[-0.830108  0.421893  1.436258]]
1679714438.698219,[[-1.018393  0.446935  1.478741]]
1679714438.702181,[[-1.26833   0.543086  1.438636]]
1679714438.706107,[[-1.687007  0.637852  1.370902]]
1679714438.710154,[[-1.996885  0.874306  1.320824]]
1679714438.714158,[[-2.371155  1.074634  1.310948]]
1679714438.718171,[[-2.626747  1.241857  1.236704]]
1679714438.722202,[[-2.822018  1.398041  1.267776]]
1679714438.726435,[[-2.805382  1.59503   1.345052]]
1679714438.7302,[[-2.705926  1.826646  1.495691]]
1679714438.734222,[[-2.591782  2.050847  1.766884]]
1679714438.738161,[[-2.367086  2.194268  2.007237]]
1679714438.742155,[[-2.052327  2.456904  2.136225]]
1679714438.74616,[[-1.819733  3.173582  2.160093]]
1679714438.750178,[[-1.69784   3.332559  2.42981 ]]
1679714438.754195,[[-1.199951  3.431495  2.573529]]
1679714438.758187,[[-0.885428  3.023425  2.904804]]
1679714438.762175,[[-0.548032  2.856256  2.98875 ]]
1679714438.766244,[[-0.340493  3.00301   3.064855]]
1679714438.77021,[[-0.319917  3.233078  3.011451]]
1679714438.774176,[[-0.237414  3.425383  2.920479]]
1679714438.77819,[[-0.189112  3.27346   2.873321]]
1679714438.782306,[[-0.1071    2.99836   2.782041]]
1679714438.786249,[[-0.067383  2.561592  2.717575]]
1679714438.790242,[[-0.11285   2.228469  2.662505]]
1679714438.794298,[[-0.070415  1.973785  2.572843]]
1679714438.798249,[[-0.234047  1.472186  2.433338]]
1679714438.802274,[[-0.229045  1.377133  2.236996]]
1679714438.806246,[[-0.457488  1.164969  1.996295]]
1679714438.810211,[[-0.529036  1.143338  1.793127]]
1679714438.814212,[[-0.60161   0.869701  1.601698]]
1679714438.818441,[[-0.577352  0.662226  1.399628]]
1679714438.822512,[[-0.514103  0.544995  1.2933  ]]
1679714438.826383,[[-0.4273    0.331253  1.241896]]
1679714438.830326,[[-0.30227   0.149874  1.212951]]
1679714438.834279,[[-0.238761 -0.050555  1.094026]]
1679714438.838292,[[-0.247493 -0.101933  0.936909]]
1679714438.842266,[[-0.561966 -0.03154   0.693764]]
1679714438.846267,[[-0.991682  0.013546  0.476553]]
1679714438.850311,[[-1.564413 -0.003838  0.240553]]
1679714438.854382,[[-2.235054 -0.282128 -0.010275]]
1679714438.858375,[[-2.929595 -0.441845 -0.1248  ]]
