1679714438.689345,"[[-499.75857432 -647.88290853  902.1558131  -249.91874199 -325.94191568
   920.17768953 -337.31093558 -172.45272994  619.01943341 -596.62314364
   -93.02487064  615.1726024  -597.39677602 -116.5527994   681.31705567
  -630.31944709  -63.10202128  657.59438076 -627.25955989  -81.83532294
   688.00133279]]"
1679714438.693593,"[[-499.73701767 -647.87519424  902.17523145 -250.2906249  -325.98906814
   920.21157545 -337.39586185 -172.35802975  619.04687135 -596.77632955
   -93.35740209  614.93970732 -597.55375423 -116.8322519   681.18724782
  -630.74361365  -63.33054898  657.51428691 -627.44349647  -82.18778336
   687.86230627]]"
1679714438.697227,"[[-499.74917168 -647.84332414  902.20228299 -250.37477753 -325.92125377
   920.14605865 -337.5950723  -172.2921617   619.06074941 -597.1671782
   -93.47243544  614.93052843 -597.75149582 -117.54640484  680.84240254
  -631.00221198  -63.66664992  657.28955348 -627.59191272  -82.52359805
   687.79422756]]"
1679714438.70133,"[[-499.7354607  -647.85940361  902.1654652  -250.39813879 -325.79660892
   920.18595142 -337.79751535 -172.34319141  619.04126464 -597.53613067
   -94.2048266   614.39331832 -598.02364269 -117.76490553  681.03322543
  -631.10431269  -64.23042664  656.88855157 -627.7801113   -82.88941409
   687.63082721]]"
1679714438.705238,"[[-499.72860205 -647.89216685  902.19691573 -250.5197085  -325.86959409
   920.25901453 -337.99617271 -172.47081027  619.05676587 -597.8008325
   -94.23126407  614.40217345 -598.2369077  -118.07019056  680.8923614
  -631.2664401   -64.52148516  656.87160581 -627.97307115  -83.27906803
   687.46236596]]"
1679714438.7091,"[[-499.70089541 -647.81512998  902.19593023 -250.61082678 -325.71287704
   920.12792043 -338.1604405  -172.54953852  618.98613347 -597.88121212
   -94.63056862  614.15239006 -598.42100191 -118.50977954  680.62382824
  -631.49381438  -64.75664895  656.8066642  -628.17708431  -83.599119
   687.39812862]]"
1679714438.713117,"[[-499.62663644 -647.85659069  902.17918078 -250.70746723 -325.63986582
   920.07296556 -338.22246485 -172.58606051  618.90476895 -598.0042905
   -94.82726517  614.03466621 -598.5749534  -118.96700866  680.25356845
  -631.69518143  -64.93240534  656.84344307 -628.34811432  -83.8934949
   687.25847073]]"
1679714438.717085,"[[-499.70317867 -647.81669933  902.21183479 -250.79844071 -325.56066321
   920.13803184 -338.26003056 -172.6052271   618.86692355 -598.18265104
   -95.13760556  613.87400795 -598.66374977 -119.08142874  680.26763895
  -631.62478121  -65.66836467  656.53738051 -628.45853927  -84.13758323
   687.17547354]]"
1679714438.721247,"[[-499.61459091 -647.84006593  902.19525621 -250.79450512 -325.43286066
   920.10201155 -338.45788562 -172.6937262   618.73876946 -598.22091206
   -95.2908743   613.84247812 -598.85079681 -119.43497134  680.06402229
  -631.7787664   -65.84791984  656.63286666 -628.5522517   -84.48778646
   686.99466587]]"
1679714438.725116,"[[-499.55918107 -647.88890907  902.19741953 -250.91177378 -325.4636223
   920.18388073 -338.48608489 -172.66662711  618.68340299 -598.32876471
   -95.66006182  613.68040498 -598.99892898 -119.89432729  679.7009296
  -631.68509636  -66.2852301   656.46567933 -628.64754626  -84.7688442
   686.83297365]]"
1679714438.729121,"[[-499.58198497 -647.93967321  902.14967805 -250.96216632 -325.36377988
   920.16832311 -338.43738796 -172.54975817  618.67952603 -598.4206073
   -95.92119995  613.59019795 -599.05394654 -120.05858331  679.7343173
  -631.72758181  -66.76390181  656.18446627 -628.69125829  -85.04178716
   686.68072866]]"
1679714438.733197,"[[-499.46585735 -648.01876418  902.16641147 -251.10327796 -325.37298974
   920.25199797 -338.47932234 -172.66621305  618.53181129 -598.43866934
   -96.10106329  613.49692177 -599.18845168 -120.16369804  679.76901656
  -631.73235253  -66.97109072  656.06116648 -628.74055589  -85.27759024
   686.55995689]]"
1679714438.737111,"[[-499.46205544 -647.94974333  902.14188457 -251.13438648 -325.34196216
   920.24722569 -338.5823636  -172.91268287  618.30179217 -598.42678743
   -96.3008627   613.43568625 -599.18355897 -120.563459    679.5776747
  -631.79597424  -66.97596342  656.15348674 -628.73129535  -85.42305973
   686.47759363]]"
1679714438.741155,"[[-499.45178432 -648.01680574  902.13793989 -251.28250815 -325.33339892
   920.25013197 -338.51234187 -172.91810065  618.26816679 -598.46242969
   -96.57263875  613.26907659 -599.39995539 -120.44757983  679.94310416
  -631.7785187   -67.06406903  655.8794605  -628.72016029  -85.56886132
   686.34771497]]"
1679714438.745255,"[[-499.36344409 -648.06860536  902.09436664 -251.35221191 -325.11183679
   920.0505674  -338.54902247 -173.15495066  618.06309179 -598.50393021
   -96.7567388   613.14547927 -599.32920359 -120.78653629  679.62221648
  -631.82940554  -67.18341922  655.70213346 -628.70335084  -85.6700055
   686.2577126 ]]"
1679714438.749131,"[[-499.32317652 -648.13393328  902.13160682 -251.52840318 -325.11806443
   920.09451084 -338.53610213 -173.30097364  617.95181857 -598.74206837
   -96.97974185  612.98912968 -599.34113762 -121.0837397   679.42818943
  -631.79796914  -67.2513559   655.61560362 -628.67463489  -85.71255399
   686.14820331]]"
1679714438.797303,"[[-499.29621764 -648.19222404  902.14350647 -251.65837946 -325.14456956
   920.20485926 -338.55511127 -173.48374771  617.82953702 -598.72358694
   -97.04538995  612.90871989 -599.22706581 -121.26686234  679.27911123
  -631.7346813   -67.26893524  655.4924948  -628.64676791  -85.72235808
   686.08429799]]"
1679714438.797575,"[[-499.27598693 -648.1983767   902.16597647 -251.63504721 -325.02266095
   920.08304126 -338.56360523 -173.66654656  617.77721989 -598.67136248
   -97.17006806  612.75363992 -599.28497746 -121.14964314  679.2672869
  -631.60723494  -67.36001262  655.31464492 -628.60545887  -85.70306336
   685.99774799]]"
1679714438.797752,"[[-499.28243586 -648.21818162  902.09547941 -251.58832461 -325.07219566
   920.10403224 -338.56340058 -173.81662918  617.66590862 -598.66652775
   -97.08825867  612.75250804 -599.20964887 -121.02650607  679.19669828
  -631.45611475  -67.40686158  655.10002462 -628.52451985  -85.60504534
   685.96760179]]"
1679714438.797907,"[[-499.27637176 -648.18814363  902.13865228 -251.74271294 -325.02445033
   920.08799454 -338.5966208  -173.98675441  617.51769098 -598.55642502
   -96.86015318  612.86241282 -599.28097614 -120.84631398  679.31174608
  -631.41168873  -67.32211255  655.03569328 -628.4584776   -85.50749999
   685.91910661]]"
1679714438.798054,"[[-499.22672712 -648.13805734  902.14873566 -251.69941246 -325.08120003
   920.01169219 -338.6794249  -174.19627455  617.4723306  -598.60589876
   -96.78166894  612.73923578 -599.31928349 -120.69279368  679.27037737
  -631.96648451  -66.52293276  655.51295658 -628.38446242  -85.28745502
   685.88630992]]"
1679714438.798194,"[[-499.21298278 -648.207945    902.1956426  -251.69223362 -325.03856929
   920.00172525 -338.68442143 -174.52800659  617.23002796 -598.523117
   -96.65266596  612.70862425 -599.29750234 -120.08684437  679.52889505
  -632.01358602  -66.22299544  655.70239922 -628.32226601  -85.10008666
   685.89234919]]"
